start_ts,end_ts,duration_minutes,severity,class,sensor,sensor_rank,sensor_peak_score,sensor_mean_score,alert_max_score,alert_mean_score,threshold
2026-02-01 04:18:00+00:00,2026-02-01 04:28:00+00:00,11,MEDIUM,NORMAL,DESF_TA__J2_VBC,1,1.0,0.9993924020109415,0.6717796632202838,0.5712393298958404,MEDIUM
2026-02-01 04:18:00+00:00,2026-02-01 04:28:00+00:00,11,MEDIUM,NORMAL,DESF_TA__J2_VBN,2,1.0,0.9984204141476284,0.6717796632202838,0.5712393298958404,MEDIUM
2026-02-01 04:18:00+00:00,2026-02-01 04:28:00+00:00,11,MEDIUM,NORMAL,DESF_TA__J2_VAB,3,1.0,0.9970171972920651,0.6717796632202838,0.5712393298958404,MEDIUM
2026-02-01 04:18:00+00:00,2026-02-01 04:28:00+00:00,11,MEDIUM,NORMAL,DESF_TA__J2_V_AVG_LN,4,1.0,0.9967312461116794,0.6717796632202838,0.5712393298958404,MEDIUM
2026-02-01 04:18:00+00:00,2026-02-01 04:28:00+00:00,11,MEDIUM,NORMAL,DESF_TA__J2_V_AVG_LL,5,1.0,0.995554734932939,0.6717796632202838,0.5712393298958404,MEDIUM
2026-02-01 04:18:00+00:00,2026-02-01 04:28:00+00:00,11,MEDIUM,NORMAL,DESF_TA__J2_VCA,6,1.0,0.9945594076713438,0.6717796632202838,0.5712393298958404,MEDIUM
2026-02-01 04:18:00+00:00,2026-02-01 04:28:00+00:00,11,MEDIUM,NORMAL,DESF_TA__J2_VAN,7,1.0,0.9908705217590055,0.6717796632202838,0.5712393298958404,MEDIUM
2026-02-01 04:18:00+00:00,2026-02-01 04:28:00+00:00,11,MEDIUM,NORMAL,DESF_TA__J2_VCN,8,1.0,0.989117822252079,0.6717796632202838,0.5712393298958404,MEDIUM
2026-02-01 04:18:00+00:00,2026-02-01 04:28:00+00:00,11,MEDIUM,NORMAL,DESF_TA__PF_C,9,0.9910976072968273,0.19805653136286303,0.6717796632202838,0.5712393298958404,MEDIUM
2026-02-01 04:18:00+00:00,2026-02-01 04:28:00+00:00,11,MEDIUM,NORMAL,DESF_TA__PF_B,10,0.9853665024899302,0.1838331797018638,0.6717796632202838,0.5712393298958404,MEDIUM
2026-02-01 04:18:00+00:00,2026-02-01 04:28:00+00:00,11,MEDIUM,NORMAL,DESF_TA__PF,11,0.9853665024899302,0.1746397939219528,0.6717796632202838,0.5712393298958404,MEDIUM
2026-02-01 04:18:00+00:00,2026-02-01 04:28:00+00:00,11,MEDIUM,NORMAL,DESF_TA__PF_A,12,0.9775084816320403,0.1680417994476007,0.6717796632202838,0.5712393298958404,MEDIUM
2026-02-01 04:18:00+00:00,2026-02-01 04:28:00+00:00,11,MEDIUM,NORMAL,DESF_TA__MWH_DEL,13,0.8606436467243481,0.782731205946174,0.6717796632202838,0.5712393298958404,MEDIUM
2026-02-01 04:18:00+00:00,2026-02-01 04:28:00+00:00,11,MEDIUM,NORMAL,VT5449013H,14,0.7954149417858132,0.2512979982247295,0.6717796632202838,0.5712393298958404,MEDIUM
2026-02-01 04:18:00+00:00,2026-02-01 04:28:00+00:00,11,MEDIUM,NORMAL,TT5449017H,15,0.7117551801700287,0.35989733603026547,0.6717796632202838,0.5712393298958404,MEDIUM
2026-02-01 04:18:00+00:00,2026-02-01 04:28:00+00:00,11,MEDIUM,NORMAL,DESF_TA__KVAR_C,16,0.6478656421084938,0.3246836495406656,0.6717796632202838,0.5712393298958404,MEDIUM
2026-02-01 04:18:00+00:00,2026-02-01 04:28:00+00:00,11,MEDIUM,NORMAL,DESF_TA__KVAR_B,17,0.6403155820239561,0.32325397728925653,0.6717796632202838,0.5712393298958404,MEDIUM
2026-02-01 04:18:00+00:00,2026-02-01 04:28:00+00:00,11,MEDIUM,NORMAL,DESF_TA__KVAR_TOT,18,0.6364517024518088,0.3233067561232275,0.6717796632202838,0.5712393298958404,MEDIUM
2026-02-01 04:18:00+00:00,2026-02-01 04:28:00+00:00,11,MEDIUM,NORMAL,DESF_TA__KVAR_A,19,0.6317975521700079,0.34371496490758346,0.6717796632202838,0.5712393298958404,MEDIUM
2026-02-01 04:18:00+00:00,2026-02-01 04:28:00+00:00,11,MEDIUM,NORMAL,VT5449017H,20,0.608050198840937,0.2603316974248577,0.6717796632202838,0.5712393298958404,MEDIUM
2026-02-01 04:18:00+00:00,2026-02-01 04:28:00+00:00,11,MEDIUM,NORMAL,DESF_TA__J1_I_AVG,21,0.5913124413719302,0.4075107087005978,0.6717796632202838,0.5712393298958404,MEDIUM
2026-02-01 04:18:00+00:00,2026-02-01 04:28:00+00:00,11,MEDIUM,NORMAL,VT5449017A,22,0.5873584775233474,0.2461324164653993,0.6717796632202838,0.5712393298958404,MEDIUM
2026-02-01 04:18:00+00:00,2026-02-01 04:28:00+00:00,11,MEDIUM,NORMAL,DESF_TA__J1_IA,23,0.5865678883347174,0.34619868621129357,0.6717796632202838,0.5712393298958404,MEDIUM
2026-02-01 04:18:00+00:00,2026-02-01 04:28:00+00:00,11,MEDIUM,NORMAL,DESF_TA__J1_IC,24,0.5830463265226788,0.3378831564763303,0.6717796632202838,0.5712393298958404,MEDIUM
2026-02-01 04:18:00+00:00,2026-02-01 04:28:00+00:00,11,MEDIUM,NORMAL,DESF_TA__J1_IB,25,0.5816831275160275,0.3613838089194287,0.6717796632202838,0.5712393298958404,MEDIUM
2026-02-01 04:18:00+00:00,2026-02-01 04:28:00+00:00,11,MEDIUM,NORMAL,DESF_TA__KW_TOT,26,0.5811234359691768,0.3172651727765585,0.6717796632202838,0.5712393298958404,MEDIUM
2026-02-01 04:18:00+00:00,2026-02-01 04:28:00+00:00,11,MEDIUM,NORMAL,DESF_TA__KW_C,27,0.5782385643142325,0.32458769478794897,0.6717796632202838,0.5712393298958404,MEDIUM
2026-02-01 04:18:00+00:00,2026-02-01 04:28:00+00:00,11,MEDIUM,NORMAL,DESF_TA__KW_A,28,0.5776575213106011,0.31731920086588494,0.6717796632202838,0.5712393298958404,MEDIUM
2026-02-01 04:18:00+00:00,2026-02-01 04:28:00+00:00,11,MEDIUM,NORMAL,DESF_TA__KW_B,29,0.5771976584596848,0.3180029054425451,0.6717796632202838,0.5712393298958404,MEDIUM
2026-02-01 04:18:00+00:00,2026-02-01 04:28:00+00:00,11,MEDIUM,NORMAL,DESF_TA__KVA_B,30,0.5712335629710716,0.3870025239516957,0.6717796632202838,0.5712393298958404,MEDIUM
2026-02-01 04:18:00+00:00,2026-02-01 04:28:00+00:00,11,MEDIUM,NORMAL,DESF_TA__KVA_A,31,0.5707296856042214,0.3958917528815794,0.6717796632202838,0.5712393298958404,MEDIUM
