timestamp_utc,downtime_flag,ProcessRisk,Dominant_Subsystem,Fusion_Confidence,Severity_Label,SYS_1__Contribution,SYS_2__Contribution,SYS_3__Contribution,SYS_4__Contribution,SYS_5__Contribution,SYS_6__Contribution,STANDALONE__Contribution
2026-02-01 00:13:00+00:00,0,0.06979639450325471,SYS_4,0.7428571428571428,,0.0023017828980456123,0.09378502145868255,0.007420082965603128,0.12127527130836499,0.0666769004118643,0.0714821930723278,0.0
2026-02-01 00:14:00+00:00,0,0.07197714637613976,SYS_4,0.7428571428571428,,0.00454439410295751,0.09110604626764489,0.007413609188438087,0.11954058564361579,0.0666769004118643,0.08499962626117764,0.0
2026-02-01 00:15:00+00:00,0,0.1117626683500375,SYS_5,0.7428571428571428,,0.0052191635028243834,0.11660711580342205,0.009413872589169965,0.11684896861807247,0.2076417934252773,0.12543496259905534,0.0
2026-02-01 00:16:00+00:00,0,0.09009616321167484,SYS_2,0.7428571428571428,,0.0038541176076617935,0.12669129388773143,0.009075958165669785,0.11484811413700449,0.09164867118810703,0.12238189461549615,0.0
2026-02-01 00:17:00+00:00,0,0.08792841605834388,SYS_6,0.7428571428571428,,0.004823234787363225,0.10460907233401315,0.008004360378574809,0.1209284816190753,0.09069599676095161,0.12816661850269417,0.0
2026-02-01 00:18:00+00:00,0,0.08386430053753073,SYS_4,0.7428571428571428,,0.003801890794759947,0.11204989402246819,0.009127466706190985,0.1321757370891298,0.052573443627730164,0.1263659313935237,0.0
2026-02-01 00:19:00+00:00,0,0.07233350324541578,SYS_4,0.7428571428571428,,0.0013210145754477345,0.054375717275944216,0.006666634666502166,0.13335201840252062,0.06136703867618765,0.11905179400289465,0.0
2026-02-01 00:20:00+00:00,0,0.0896045737942196,SYS_6,0.7428571428571428,,0.009990449814896534,0.0945956282637237,0.007501125930469057,0.1343936968581178,0.08100372930718469,0.13845915445159585,0.0
2026-02-01 00:21:00+00:00,0,0.09072258585482758,SYS_4,0.7428571428571428,,0.0027414578625451665,0.10817244010507225,0.010213624860145109,0.13968248994391033,0.08100372930718469,0.12994370527347165,0.0
2026-02-01 00:22:00+00:00,0,0.07425553450380644,SYS_4,0.7428571428571428,,0.009019206010014658,0.07481606536112398,0.007895642091714119,0.14599900935387833,0.08100372930718469,0.06739512803843295,0.0
2026-02-01 00:23:00+00:00,0,0.08121646827288645,SYS_4,0.7428571428571428,,0.00497564596472183,0.09241049038790196,0.009600226979522645,0.15599161039691412,0.08789372549296808,0.07145393660914551,0.0
2026-02-01 00:24:00+00:00,0,0.07971933283424489,SYS_4,0.7428571428571428,,0.002319019489857344,0.08345817723773039,0.008676319096329599,0.179324897991802,0.08789372549296808,0.052868392226579256,0.0
2026-02-01 00:25:00+00:00,0,0.0793296400389287,SYS_4,0.7428571428571428,,0.004998231127370853,0.06616747365165922,0.008454956430497332,0.1901075064983753,0.08789372549296808,0.054892235794854805,0.0
2026-02-01 00:26:00+00:00,0,0.09100368924258248,SYS_4,0.7428571428571428,,0.004754842127905825,0.10311706903504855,0.008676162293879701,0.17535642437111673,0.08789372549296808,0.09342096165054682,0.0
2026-02-01 00:27:00+00:00,0,0.09461745984416353,SYS_4,0.7428571428571428,,0.00454439410295751,0.1066434469905811,0.007462130589075244,0.16456795387872722,0.07690779248847705,0.13188507408600678,0.0
2026-02-01 00:28:00+00:00,0,0.09251467943216019,SYS_4,0.7428571428571428,,0.00454439410295751,0.12435813209278807,0.007368046724529391,0.15809231085002448,0.07018683216230559,0.11652661803977463,0.0
2026-02-01 00:29:00+00:00,0,0.09089497443775281,SYS_4,0.7428571428571428,,0.003919199110689664,0.14911216217283935,0.008467406438592165,0.15930553078896026,0.07018683216230559,0.08166273731187726,0.0
2026-02-01 00:30:00+00:00,0,0.11053238550016614,SYS_6,0.7428571428571428,,0.0044649796121753885,0.1495818105313757,0.010764505036382892,0.16745176068936077,0.07018683216230559,0.17231851767458728,0.0
2026-02-01 00:31:00+00:00,0,0.11976045258447214,SYS_4,0.6595238095238096,,0.0012757084606215402,0.13848205776049013,0.008513914683793679,0.1803325433697277,0.07018683216230559,0.15410303419231242,0.0
2026-02-01 00:32:00+00:00,0,0.09806296691165199,SYS_4,0.7160714285714286,,0.004263574419984027,0.14861270059616166,0.009906658521990868,0.18197587035689147,0.05901377551417877,0.08776804321607846,0.0
2026-02-01 00:33:00+00:00,0,0.10146034539436992,SYS_4,0.7428571428571428,,0.003801890794759947,0.16889790266549343,0.011840799181017126,0.17452785839611332,0.05901377551417877,0.10951157051376438,0.0
2026-02-01 00:34:00+00:00,0,0.08977110004569587,SYS_4,0.7428571428571428,,0.006497773014599638,0.1343843936126262,0.008867157677558204,0.169926872104557,0.04788352218637635,0.09925000253961197,0.0
2026-02-01 00:35:00+00:00,0,0.09379394688897257,SYS_4,0.7428571428571428,,0.0034419761677316895,0.16663990860405126,0.011715855033402143,0.16817538859072914,0.055528053687382055,0.08222734267730047,0.0
2026-02-01 00:36:00+00:00,0,0.11450437454297775,SYS_4,0.7428571428571428,,0.017801056626839104,0.1664726104808754,0.014347192952929,0.17212896792600768,0.06312115358026246,0.16155176720161438,0.0
2026-02-01 00:37:00+00:00,0,0.10693900656906023,SYS_2,0.7428571428571428,,0.00454439410295751,0.20811476101333007,0.015166512981216452,0.17692383300279085,0.055528053687382055,0.09580528044082624,0.0
2026-02-01 00:38:00+00:00,0,0.10581566124820178,SYS_2,0.7428571428571428,,0.00454439410295751,0.21284952763919215,0.014996756502679898,0.17258909667658268,0.055528053687382055,0.08973361094001149,0.0
2026-02-01 00:39:00+00:00,0,0.10147558927845537,SYS_2,0.7428571428571428,,0.00454439410295751,0.17888901097083007,0.012113294877431189,0.16786809303370578,0.055528053687382055,0.10873021859041711,0.0
2026-02-01 00:40:00+00:00,0,0.10394322764543804,SYS_4,0.7428571428571428,,0.00454439410295751,0.16325818205206866,0.011316943303932776,0.16496886928290005,0.055528053687382055,0.14088834236646888,0.0
2026-02-01 00:41:00+00:00,0,0.1071850687361862,SYS_4,0.6595238095238096,,0.0012983983151307176,0.13551087918341662,0.008593400133827103,0.16232012026367448,0.055528053687382055,0.13158688348714606,0.0
2026-02-01 00:42:00+00:00,0,0.09334511926190901,SYS_2,0.7428571428571428,,0.00454439410295751,0.16386377675878877,0.011106042944551055,0.11418680181315244,0.055528053687382055,0.1361655517885462,0.0
2026-02-01 00:43:00+00:00,0,0.08014488594252399,SYS_2,0.7428571428571428,,0.00454439410295751,0.14766136621028855,0.008413944663254786,0.124172825314736,0.055528053687382055,0.07643282372395462,0.0
2026-02-01 00:44:00+00:00,0,0.08296551504023889,SYS_2,0.7428571428571428,,0.00454439410295751,0.16464207193004426,0.010681672545819677,0.12334177672959691,0.055528053687382055,0.07268271004309688,0.0
2026-02-01 00:45:00+00:00,0,0.07905891975016491,SYS_2,0.7428571428571428,,0.00454439410295751,0.15630157557773175,0.010239431767427209,0.12313156498295112,0.055528053687382055,0.06136136337299703,0.0
2026-02-01 00:46:00+00:00,0,0.08056261482887239,SYS_2,0.7428571428571428,,0.00454439410295751,0.14723913911721903,0.009148883832217021,0.1296851495912485,0.05419381859113252,0.07411421268098793,0.0
2026-02-01 00:47:00+00:00,0,0.09694454170649963,SYS_6,0.7428571428571428,,0.00454439410295751,0.14697681383628736,0.009674252635654417,0.10703563575260774,0.08503532965480792,0.15084519186092843,0.0
2026-02-01 00:48:00+00:00,0,0.09815947788092053,SYS_6,0.7428571428571428,,0.00454439410295751,0.15507717598138326,0.010143934330569317,0.11471862779428277,0.055528053687382055,0.17041710006580651,0.0
2026-02-01 00:49:00+00:00,0,0.10082360224568213,SYS_6,0.6595238095238096,,0.0012983983151307176,0.12726289959922968,0.009328591379578489,0.12549188490677715,0.05339874503767,0.14868844547074922,0.0
2026-02-01 00:50:00+00:00,0,0.10264329804965165,SYS_6,0.7428571428571428,,0.012624612923293229,0.14667716932038338,0.009406538970516375,0.1305551662153703,0.05419381859113252,0.1802878448639256,0.0
2026-02-01 00:51:00+00:00,0,0.12606911029658546,SYS_6,0.7428571428571428,,0.0228906541878328,0.15945407107285514,0.00889537673067271,0.13141935111263606,0.1627977828526672,0.17010213884627143,0.0
2026-02-01 00:52:00+00:00,0,0.09327408087075154,SYS_2,0.6892857142857142,,0.02033749390206802,0.14115103326851067,0.008316944643418126,0.1319579495992002,0.05419381859113252,0.09409020112978732,0.0
2026-02-01 00:53:00+00:00,0,0.08466779009879931,SYS_2,0.7428571428571428,,0.00685457298366346,0.16590290241201813,0.010284972192077534,0.13393592830643078,0.05419381859113252,0.06910031487511183,0.0
2026-02-01 00:54:00+00:00,0,0.10387526356324119,SYS_6,0.7428571428571428,,0.00454439410295751,0.16543958488045382,0.01069667174668453,0.1340747674186387,0.05419381859113252,0.17120213482773963,0.0
2026-02-01 00:55:00+00:00,0,0.10156507465630776,SYS_6,0.7428571428571428,,0.00581644912084216,0.14447193304229186,0.010866967189298023,0.1317806540995167,0.05419381859113252,0.18100856718536973,0.0
2026-02-01 00:56:00+00:00,0,0.09599936248642228,SYS_6,0.7428571428571428,,0.0010796174741151846,0.14481405510603226,0.011453238866912458,0.1308472367015367,0.04231591911621588,0.16868661862457696,0.0
2026-02-01 00:57:00+00:00,0,0.09334798136247875,SYS_2,0.7428571428571428,,0.010653797681614634,0.15341090981444655,0.0106403758535372,0.13093390936652813,0.05419381859113252,0.12557669271111024,0.0
2026-02-01 00:58:00+00:00,0,0.08332213563782609,SYS_2,0.7428571428571428,,0.00540883822652627,0.14139288423759763,0.010571770702005436,0.13023062511419953,0.061914201382718914,0.08375678648686918,0.0
2026-02-01 00:59:00+00:00,0,0.07474670126576421,SYS_2,0.7428571428571428,,0.004147705161463366,0.14123808481512717,0.01089539978375797,0.12959194099087493,0.05419381859113252,0.0486158979870849,0.0
2026-02-01 01:00:00+00:00,0,0.08353102876469992,SYS_2,0.7428571428571428,,0.003801890794759947,0.1446765873258044,0.01078272729031998,0.13465177827964553,0.05419381859113252,0.08625454813008736,0.0
2026-02-01 01:01:00+00:00,0,0.0885270801672184,SYS_2,0.7428571428571428,,0.00454439410295751,0.13714289225850332,0.010591994138340421,0.13555811665914846,0.0776749653807111,0.09482845521514557,0.0
2026-02-01 01:02:00+00:00,0,0.08628331266560384,SYS_2,0.7428571428571428,,0.010724787219711812,0.14488909868468497,0.010093507620525407,0.1375965032540016,0.06537834622855633,0.07999098371649291,0.0
2026-02-01 01:03:00+00:00,0,0.10538417359227023,SYS_5,0.7428571428571428,,0.00454439410295751,0.13106227904787066,0.00835731546512611,0.14382768139322263,0.21007115109633878,0.05013488262813116,0.0
2026-02-01 01:04:00+00:00,0,0.11490633649580503,SYS_5,0.7428571428571428,,0.00454439410295751,0.13558243251240645,0.010046991038542053,0.1460171977397144,0.21007115109633878,0.09125078443729025,0.0
2026-02-01 01:05:00+00:00,0,0.1178529883490158,SYS_5,0.7428571428571428,,0.00454439410295751,0.1275586021986944,0.01065073208774223,0.14610901992955236,0.2200242254548221,0.1039485668196434,0.0
2026-02-01 01:06:00+00:00,0,0.11529266505415636,SYS_5,0.7428571428571428,,0.00454439410295751,0.12001822096468252,0.009801275213933053,0.15842999809395247,0.17466772088495766,0.13206025017405645,0.0
2026-02-01 01:07:00+00:00,0,0.09216930984970532,SYS_4,0.7428571428571428,,0.00454439410295751,0.13670106475388036,0.010748091686726404,0.16043371823608288,0.06355057213087636,0.10330257122963712,0.0
