timestamp_utc,downtime_flag,ProcessRisk,Significance,Significance_MuHist,Significance_SigHist,Fusion_Confidence,Total_Weight,Severity_Label,Source_SYS_1__Score,Source_SYS_1__Weight,Source_SYS_2__Score,Source_SYS_2__Weight,Source_SYS_3__Score,Source_SYS_3__Weight,Source_SYS_4__Score,Source_SYS_4__Weight,Source_STANDALONE__Score,Source_STANDALONE__Weight
2026-02-05 05:12:00+00:00,0,0.34994484425101463,5.207597066304296,0.11414854781378309,0.045279289744390765,0.6525641025641026,3.2628205128205128,Critical,0.23763538471447612,0.5,0.029486378945126013,0.75,0.9314482642851575,0.4,0.0584824667196923,0.7000000000000001,0.6434536718271577,0.9128205128205129
2026-02-05 05:13:00+00:00,0,0.4385908335981592,7.033750997061849,0.11440227954168748,0.04609042233537872,0.6526923076923078,3.263461538461539,Critical,0.27069905532734223,0.5,0.0319490128588282,0.75,0.9632297728867033,0.575,0.16062278294134893,0.5,0.6796703931123393,0.9384615384615385
2026-02-05 05:14:00+00:00,0,0.39335574344400986,5.970689456681337,0.11460925767185265,0.0466858120480933,0.6926923076923076,3.463461538461538,Critical,0.23665159285951415,0.5,0.02975597210806749,0.75,0.9632297728867033,0.575,0.07751450587987586,0.7000000000000001,0.6538493247727304,0.9384615384615385
2026-02-05 05:15:00+00:00,0,0.3635301623655158,5.275552618112381,0.11481208022620301,0.04714540829057361,0.6525641025641026,3.2628205128205128,Critical,0.24057141947526542,0.5,0.029961664862060616,0.75,0.9632297728867033,0.4,0.1043769204904433,0.7000000000000001,0.6408937511062929,0.9128205128205129
2026-02-05 05:16:00+00:00,0,0.362352799370005,5.199712498967326,0.11494712767027951,0.04758064445848895,0.6525641025641026,3.2628205128205128,Critical,0.24331822192017183,0.5,0.030011011509223286,0.75,0.9632297728867033,0.4,0.08976892672769607,0.7000000000000001,0.6463424238866269,0.9128205128205129
2026-02-05 05:17:00+00:00,0,0.40157631323884296,5.944330578475526,0.11517786900462938,0.048180100425650095,0.6926923076923076,3.463461538461538,Critical,0.23074697131256652,0.5,0.028220477902324268,0.75,0.9632297728867033,0.575,0.13639990014291717,0.7000000000000001,0.6446382736947399,0.9384615384615385
2026-02-05 05:18:00+00:00,0,0.35317399019687495,4.893851394317159,0.11535456737030023,0.04859555463877296,0.6525641025641026,3.2628205128205128,Critical,0.2407674427053161,0.5,0.02978782470479418,0.75,0.9632297728867033,0.4,0.05655495644574067,0.7000000000000001,0.6405841746325842,0.9128205128205129
2026-02-05 05:19:00+00:00,0,0.3744917779903383,5.275614283411906,0.11554934858049062,0.04908289641720764,0.6525641025641026,3.2628205128205128,Critical,0.24741284457326285,0.5,0.029536765526890774,0.75,0.9632297728867033,0.4,0.1470535013385444,0.7000000000000001,0.643950364913127,0.9128205128205129
2026-02-05 05:20:00+00:00,0,0.3732096382764232,5.1955814973075745,0.11571998691139915,0.04955935182586566,0.6025641025641025,3.0128205128205128,Critical,0.2078484074398911,0.5,0.02690393598286503,0.5,0.9632297728867033,0.4,0.0861413427302765,0.7000000000000001,0.615067944739287,0.9128205128205129
2026-02-05 05:21:00+00:00,0,0.3834525512378472,5.343269444680238,0.11592443472466744,0.0500682436629751,0.6025641025641025,3.0128205128205128,Critical,0.21202112295160164,0.5,0.025804862937678082,0.5,0.9632297728867033,0.4,0.1358834429930538,0.7000000000000001,0.6090467905733047,0.9128205128205129
2026-02-05 05:22:00+00:00,0,0.3743140241827083,5.109115366339906,0.1161288475322441,0.050534223273064234,0.6025641025641025,3.0128205128205128,Critical,0.2121213634939638,0.5,0.026714831252493364,0.5,0.9632297728867033,0.4,0.08602465741047823,0.7000000000000001,0.6165655782459591,0.9128205128205129
2026-02-05 05:23:00+00:00,0,0.4249297830389413,6.0268976030058505,0.11636131015205727,0.05119855906179472,0.6426923076923077,3.213461538461538,Critical,0.22081814398316255,0.5,0.02713420668100166,0.5,0.9632297728867033,0.575,0.1391103186030062,0.7000000000000001,0.6289922139967303,0.9384615384615385
2026-02-05 05:24:00+00:00,0,0.3857140829762728,5.2064328897593475,0.11657431757665619,0.051693697220028284,0.6025641025641025,3.0128205128205128,Critical,0.2135079412870376,0.5,0.028081563677063413,0.5,0.9632297728867033,0.4,0.12713059142040417,0.7000000000000001,0.6211617963632292,0.9128205128205129
2026-02-05 05:25:00+00:00,0,0.373475107484417,4.9232450929569715,0.11677777210468065,0.052139865176925454,0.6025641025641025,3.0128205128205128,Critical,0.18384347396047235,0.5,0.021528368790438717,0.5,0.9632297728867033,0.4,0.1584287045289196,0.7000000000000001,0.5766035463696473,0.9128205128205129
2026-02-05 05:26:00+00:00,0,0.3851447818799803,5.096375654468086,0.11700109418991202,0.0526145845342036,0.6025641025641025,3.0128205128205128,Critical,0.16138047986764414,0.5,0.019445570594844273,0.5,0.9632297728867033,0.4,0.16015707268200216,0.7000000000000001,0.6272396487593929,0.9128205128205129
2026-02-05 05:27:00+00:00,0,0.4320016359455778,5.909709110929475,0.11726749457139249,0.05325712915245064,0.6176923076923077,3.088461538461538,Critical,0.12620715814355776,0.5,0.016723425714454395,0.5,0.9632297728867033,0.575,0.12363698717689828,0.575,0.6796301567887424,0.9384615384615385
2026-02-05 05:28:00+00:00,0,0.4067070543694123,5.374859080007505,0.11749244880877081,0.053808779217377666,0.5625641025641025,2.8128205128205126,Critical,0.10195460001816,0.5,0.015256001795363365,0.5,0.9632297728867033,0.4,0.1091776283787371,0.5,0.7071575583471521,0.9128205128205129
2026-02-05 05:29:00+00:00,0,0.4189212364817436,5.536748241386384,0.11773077431784539,0.05439843912579292,0.5625641025641025,2.8128205128205126,Critical,0.08567734559182533,0.5,0.013763335779083556,0.5,0.9632297728867033,0.4,0.11424984579321844,0.5,0.7517502828284689,0.9128205128205129
